chromosome	position	polarity
chromosome_12	438886	0
chromosome_12	438892	0
chromosome_12	438893	1
chromosome_12	438934	1
chromosome_12	439027	1
chromosome_12	439336	0
chromosome_12	439405	1
chromosome_12	439411	1
chromosome_12	439417	0
chromosome_12	439500	1
chromosome_12	439612	1
chromosome_12	439615	1
chromosome_12	439649	1
chromosome_12	439652	0
chromosome_12	439654	1
chromosome_12	439696	1
chromosome_12	439792	1
chromosome_12	439821	0
chromosome_12	439852	1
chromosome_12	439870	0
chromosome_12	439874	0
chromosome_12	439884	0
chromosome_12	439888	0
chromosome_12	439914	1
chromosome_12	439965	1
chromosome_12	440013	1
chromosome_12	440015	1
chromosome_12	440027	1
chromosome_12	440056	0
chromosome_12	440068	0
chromosome_12	440097	0
chromosome_12	440098	1
chromosome_12	440107	1
chromosome_12	440112	1
chromosome_12	440123	0
chromosome_12	440144	1
chromosome_12	440153	0
chromosome_12	440156	0
chromosome_12	440170	0
chromosome_12	440179	0
chromosome_12	440197	1
chromosome_12	440203	1
chromosome_12	440204	0
chromosome_12	440231	0
chromosome_12	440257	0
chromosome_12	440287	1
chromosome_12	440301	0
chromosome_12	440402	1
chromosome_12	440404	0
chromosome_12	440411	0
chromosome_12	440414	0
chromosome_12	440434	1
chromosome_12	440445	0
chromosome_12	440462	1
chromosome_12	440509	1
chromosome_12	440617	1
chromosome_12	440623	0
chromosome_12	440689	1
chromosome_12	440717	1
chromosome_12	440754	0
chromosome_12	440768	0
chromosome_12	440774	1
chromosome_12	440775	0
chromosome_12	440809	0
chromosome_12	441315	1
chromosome_12	441365	1
chromosome_12	441370	0
chromosome_12	441394	0
chromosome_12	441426	0
chromosome_12	441428	0
chromosome_12	441470	0
chromosome_12	441517	1
chromosome_12	441547	1
chromosome_12	441558	1
chromosome_12	441559	1
chromosome_12	441582	1
chromosome_12	441586	0
chromosome_12	441617	1
chromosome_12	441619	1
chromosome_12	441634	0
chromosome_12	441643	0
chromosome_12	441685	0
chromosome_12	441701	1
chromosome_12	441819	0
chromosome_12	441853	1
chromosome_12	441867	0
chromosome_12	441887	0
chromosome_12	441980	1
chromosome_12	442096	0
chromosome_12	442098	1
chromosome_12	442105	0
chromosome_12	442109	0
chromosome_12	442110	0
chromosome_12	442118	0
chromosome_12	442168	0
chromosome_12	442176	1
chromosome_12	442203	1
chromosome_12	442222	0
chromosome_12	442243	0
chromosome_12	442305	1
chromosome_12	442370	1
chromosome_12	442375	0
chromosome_12	442392	0
chromosome_12	442398	0
chromosome_12	442400	0
chromosome_12	442412	0
chromosome_12	442452	0
chromosome_12	442457	0
chromosome_12	442460	0
chromosome_12	442462	1
chromosome_12	442463	1
chromosome_12	442464	1
chromosome_12	442466	0
chromosome_12	442469	0
chromosome_12	442515	1
chromosome_12	442517	0
chromosome_12	442551	0
chromosome_12	442572	1
chromosome_12	442599	1
chromosome_12	442601	1
chromosome_12	442621	0
chromosome_12	442630	1
chromosome_12	442633	0
chromosome_12	442670	1
chromosome_12	442672	1
chromosome_12	442698	0
chromosome_12	442701	1
chromosome_12	442715	1
chromosome_12	442726	1
chromosome_12	442731	1
chromosome_12	442765	0
chromosome_13	439428	0
chromosome_13	439500	0
chromosome_13	439573	0
chromosome_13	439893	0
chromosome_13	440234	1
chromosome_13	440269	0
chromosome_13	440299	0
chromosome_13	440321	1
chromosome_13	440324	1
chromosome_13	440329	1
chromosome_13	440330	1
chromosome_13	440334	0
chromosome_13	440336	1
chromosome_13	440346	1
chromosome_13	440351	1
chromosome_13	440352	1
chromosome_13	440408	1
chromosome_13	440466	0
chromosome_13	440679	0
chromosome_13	440742	1
chromosome_13	440831	1
chromosome_13	440910	1
chromosome_13	440948	1
chromosome_13	440968	1
chromosome_13	441017	0
chromosome_13	441023	1
chromosome_13	441039	0
chromosome_13	441148	0
chromosome_13	441185	1
chromosome_13	441194	0
chromosome_13	441195	1
chromosome_13	441212	0
chromosome_13	441229	1
chromosome_13	441322	0
chromosome_13	441323	0
chromosome_13	441374	1
chromosome_13	441486	1
chromosome_13	441490	1
chromosome_13	441492	1
chromosome_13	441507	0
chromosome_13	441514	0
chromosome_13	441542	1
chromosome_13	441652	0
chromosome_13	441681	1
chromosome_13	441767	0
chromosome_13	441769	1
chromosome_13	442227	1
chromosome_13	442228	0
chromosome_13	442445	0
chromosome_13	442591	1
chromosome_13	442608	1
chromosome_13	442747	1
chromosome_13	442799	1
chromosome_13	442808	0
chromosome_13	442823	0
chromosome_13	442825	1
chromosome_13	442828	0
chromosome_13	442833	0
chromosome_13	442944	1
chromosome_13	443104	0
chromosome_13	443155	1
chromosome_13	443187	1
chromosome_13	443282	0
chromosome_13	443314	0
chromosome_13	443589	0
chromosome_13	443934	0
chromosome_13	443995	1
chromosome_13	444117	0
chromosome_13	444128	0
chromosome_13	444134	0
chromosome_13	444166	0
chromosome_13	444180	0
chromosome_13	444181	0
chromosome_13	444196	1
chromosome_13	444225	1
chromosome_13	444226	1
chromosome_13	444290	0
chromosome_13	444306	0
chromosome_13	444332	0
chromosome_13	444352	0
chromosome_13	444356	1
chromosome_13	444384	1
chromosome_13	444385	0
chromosome_13	444392	1
chromosome_13	444426	0
chromosome_13	444434	0
chromosome_13	444467	1
chromosome_13	444510	0
chromosome_13	444556	1
chromosome_13	444580	0
chromosome_13	444652	0
chromosome_13	444660	0
chromosome_13	444666	0
chromosome_13	444680	0
chromosome_13	444690	0
chromosome_13	444706	0
chromosome_13	444728	1
chromosome_13	444734	0
chromosome_13	444756	1
chromosome_13	444786	1
chromosome_13	444807	0
chromosome_13	444819	0
chromosome_13	444852	1
chromosome_13	444855	0
chromosome_13	444868	1
chromosome_13	444871	0
chromosome_13	444909	1
chromosome_13	444918	1
chromosome_13	444919	1
chromosome_13	444935	1
chromosome_13	444944	0
chromosome_13	445022	0
chromosome_13	445098	1
chromosome_13	445121	1
chromosome_13	445129	1
chromosome_13	445138	1
chromosome_13	445166	1
chromosome_13	445171	0
chromosome_13	445173	1
chromosome_13	445177	0
chromosome_13	445191	0
chromosome_13	445229	0
chromosome_13	445242	0
chromosome_13	445277	0
chromosome_13	445278	1
chromosome_13	445279	0
chromosome_13	445283	0
chromosome_13	445308	1
chromosome_13	445319	0
chromosome_13	445460	1
chromosome_13	445477	0
chromosome_13	445549	1
chromosome_13	445603	1
chromosome_13	445618	0
chromosome_13	445627	0
chromosome_13	445705	1
chromosome_13	445737	1
chromosome_13	445768	0
chromosome_13	445782	1
chromosome_13	445812	1
chromosome_13	445829	1
chromosome_13	445898	0
chromosome_13	445912	0
chromosome_13	445939	1
chromosome_13	445954	1
chromosome_13	445964	0
chromosome_13	445997	1
chromosome_13	446025	1
chromosome_13	446041	1
chromosome_13	446047	0
chromosome_13	446059	0
chromosome_13	446085	0
chromosome_13	446119	0
chromosome_13	446154	1
chromosome_13	446171	0
chromosome_13	446183	1
chromosome_13	446209	0
chromosome_13	446212	0
chromosome_13	446215	1
chromosome_13	446217	0
chromosome_13	446222	1
chromosome_13	446228	1
chromosome_13	446252	1
chromosome_13	446267	0
chromosome_13	446270	1
chromosome_13	446277	1
chromosome_13	446281	1
chromosome_13	446304	1
chromosome_13	446311	1
chromosome_13	446316	1
chromosome_13	446340	0
chromosome_13	446363	0
chromosome_13	446436	0
chromosome_13	446437	1
chromosome_13	446502	1
chromosome_13	446545	0
chromosome_13	446561	0
chromosome_13	446595	0
chromosome_13	446601	1
chromosome_13	446606	1
chromosome_13	446608	1
chromosome_13	446622	0
chromosome_13	446657	1
chromosome_13	446684	0
chromosome_13	446694	0
chromosome_13	446703	0
chromosome_13	446712	0
chromosome_13	446714	0
chromosome_13	446715	1
chromosome_13	446755	1
chromosome_13	446772	1
chromosome_13	446816	1
chromosome_13	446830	0
chromosome_13	446831	0
chromosome_13	446836	0
chromosome_13	446837	0
chromosome_13	446866	0
chromosome_13	446872	1
chromosome_13	446908	0
chromosome_13	446911	1
chromosome_13	446969	1
chromosome_13	447032	0
chromosome_13	447103	1
chromosome_13	447157	0
chromosome_13	447222	1
chromosome_13	447228	0
chromosome_13	447256	0
chromosome_13	447323	0
chromosome_13	447324	1
chromosome_13	447426	0
chromosome_13	447476	1
chromosome_13	447479	0
chromosome_13	447485	1
chromosome_13	447523	0
chromosome_13	447532	1
chromosome_13	447585	0
chromosome_13	447608	1
chromosome_13	447632	0
chromosome_13	447638	0
chromosome_13	447645	0
chromosome_13	447650	1
chromosome_13	447686	0
chromosome_13	447695	0
chromosome_13	447888	1
chromosome_13	447901	1
chromosome_13	447913	0
chromosome_13	447915	1
chromosome_13	447942	0
chromosome_13	447963	0
chromosome_13	447964	0
chromosome_13	447976	0
chromosome_13	447986	0
chromosome_13	447997	1
chromosome_13	447998	1
chromosome_13	447999	1
chromosome_13	448003	1
chromosome_13	448010	0
chromosome_13	448024	0
chromosome_13	448031	0
chromosome_13	448046	1
chromosome_13	448064	0
chromosome_13	448069	0
chromosome_13	448129	1
chromosome_13	448163	1
chromosome_13	448234	1
chromosome_13	448325	0
chromosome_13	448389	1
chromosome_13	448391	1
chromosome_13	448399	1
chromosome_13	448429	1
chromosome_13	448456	1
chromosome_13	448468	1
chromosome_13	448531	1
chromosome_13	448556	0
chromosome_13	448561	0
chromosome_13	448610	1
chromosome_13	448738	0
chromosome_13	448757	1
chromosome_13	448804	1
chromosome_13	448810	0
chromosome_13	448834	1
chromosome_13	448862	1
chromosome_13	448864	1
chromosome_13	448965	1
chromosome_13	448981	0
chromosome_13	448982	1
chromosome_13	449064	1
chromosome_13	449077	1
chromosome_13	449091	0
chromosome_13	449134	1
chromosome_13	449156	0
chromosome_13	449181	1
chromosome_13	449223	0
chromosome_13	449245	0
chromosome_13	449249	0
chromosome_13	449261	0
chromosome_13	449273	0
chromosome_13	449300	0
chromosome_13	449354	0
chromosome_13	449402	0
chromosome_13	449411	1
chromosome_13	449492	0
chromosome_13	449507	1
chromosome_13	449615	0
chromosome_13	449650	1
chromosome_13	449662	1
chromosome_13	449688	0
chromosome_13	449815	0
chromosome_13	449819	0
chromosome_13	449824	1
chromosome_13	449884	1
chromosome_13	449931	1
chromosome_13	449935	0
chromosome_13	449954	1
chromosome_13	449994	1
chromosome_13	450013	0
chromosome_13	450045	1
chromosome_13	450088	1
chromosome_13	450094	0
chromosome_13	450127	0
chromosome_13	450147	1
chromosome_13	450211	1
chromosome_13	450213	0
chromosome_13	450232	1
chromosome_13	450235	1
chromosome_13	450236	1
chromosome_13	450272	0
chromosome_13	450273	1
chromosome_13	450274	0
chromosome_13	450289	1
chromosome_13	450291	0
chromosome_13	450306	1
chromosome_13	450315	1
chromosome_13	450521	1
chromosome_13	450538	1
chromosome_13	450552	1
chromosome_13	450576	1
chromosome_13	450634	1
chromosome_13	450648	0
chromosome_13	450655	1
chromosome_13	450693	0
chromosome_13	450711	0
chromosome_13	450715	1
chromosome_13	450734	1
chromosome_13	450737	1
chromosome_13	450803	1
chromosome_13	450807	0
chromosome_13	450833	0
chromosome_13	450890	1
chromosome_13	450903	0
chromosome_13	450941	1
chromosome_13	450944	1
chromosome_13	450953	1
chromosome_13	450959	0
chromosome_13	450979	1
chromosome_13	451011	0
chromosome_13	451019	0
chromosome_13	451038	1
chromosome_13	451043	0
chromosome_13	451046	1
chromosome_13	451082	1
chromosome_13	451123	1
chromosome_13	451132	0
chromosome_13	451290	1
chromosome_13	451326	1
chromosome_13	451329	1
chromosome_13	451352	0
chromosome_13	451356	0
chromosome_13	451371	0
chromosome_13	451376	1
chromosome_13	451383	1
chromosome_13	451397	1
chromosome_13	451412	0
chromosome_13	451417	1
chromosome_13	451420	0
chromosome_13	451439	0
chromosome_13	451453	1
chromosome_13	451456	1
chromosome_13	451458	0
chromosome_13	451460	0
chromosome_13	451505	0
chromosome_13	451515	1
chromosome_13	451519	1
chromosome_13	451531	1
chromosome_13	451563	1
chromosome_13	451589	0
chromosome_13	451596	1
chromosome_13	451597	1
chromosome_13	451607	0
chromosome_13	451658	1
chromosome_13	451682	1
chromosome_13	451692	0
chromosome_13	451694	0
chromosome_13	451703	1
chromosome_13	451789	1
chromosome_13	451841	1
chromosome_13	451842	0
chromosome_13	451845	1
chromosome_13	451846	1
chromosome_13	451850	0
chromosome_13	451879	0
chromosome_13	451969	1
chromosome_13	451974	1
chromosome_13	452002	0
chromosome_13	452091	0
chromosome_13	452096	1
chromosome_13	452123	1
chromosome_13	452180	0
chromosome_13	452201	1
chromosome_13	452220	0
chromosome_13	452253	1
chromosome_13	452269	0
chromosome_13	452278	1
chromosome_13	452282	0
chromosome_13	452332	1
chromosome_13	452346	0
chromosome_13	452358	0
chromosome_13	452394	1
chromosome_13	452398	0
chromosome_13	452413	1
chromosome_13	452427	1
chromosome_13	452429	0
chromosome_13	452439	1
chromosome_13	452440	1
chromosome_13	452443	0
chromosome_13	452456	1
chromosome_13	452457	0
chromosome_13	452461	0
chromosome_13	452463	0
chromosome_13	452476	1
chromosome_13	452495	0
chromosome_13	452534	0
chromosome_13	452604	0
chromosome_13	452636	0
chromosome_13	452648	0
chromosome_13	452680	0
chromosome_13	452717	0
chromosome_13	452721	0
chromosome_13	452724	0
chromosome_13	452736	0
chromosome_13	452763	1
chromosome_13	452790	0
chromosome_13	452794	1
chromosome_13	452796	1
chromosome_13	452855	1
chromosome_13	452863	0
chromosome_13	452870	1
chromosome_13	452947	1
chromosome_13	452989	0
chromosome_13	453013	0
chromosome_13	453041	1
chromosome_13	453061	1
chromosome_13	453094	1
chromosome_13	453098	0
chromosome_13	453133	0
chromosome_13	453163	0
chromosome_13	453175	1
chromosome_13	453179	0
chromosome_13	453185	1
chromosome_13	453206	0
chromosome_13	453221	1
chromosome_13	453225	0
chromosome_13	453306	1
chromosome_13	453309	0
chromosome_13	453350	1
chromosome_13	453363	1
chromosome_13	454099	1
chromosome_13	454138	0
chromosome_13	454139	1
chromosome_13	454157	1
chromosome_13	454190	0
chromosome_13	454210	1
chromosome_13	454224	0
chromosome_13	454236	0
chromosome_13	454270	1
chromosome_13	454286	0
chromosome_13	454297	1
chromosome_13	454298	1
chromosome_13	454306	1
chromosome_13	454315	1
chromosome_13	454596	1
chromosome_13	454599	1
chromosome_13	454614	1
chromosome_13	454615	1
chromosome_13	454654	0
chromosome_13	454662	0
chromosome_13	454665	0
chromosome_13	454825	0
chromosome_13	454828	0
chromosome_13	454837	1
chromosome_13	454838	1
chromosome_13	454923	0
chromosome_13	454948	1
chromosome_13	454985	0
chromosome_13	455001	0
chromosome_13	455004	1
chromosome_13	455006	1
chromosome_13	455047	0
chromosome_13	455103	1
chromosome_13	455113	1
chromosome_13	455125	0
chromosome_13	455136	0
chromosome_13	455173	1
chromosome_13	455194	1
chromosome_13	455206	1
chromosome_13	455234	1
chromosome_13	455272	0
chromosome_13	455276	0
chromosome_13	455277	1
chromosome_13	455294	1
chromosome_13	455340	0
chromosome_14	464541	1
chromosome_14	464542	1
chromosome_14	464556	0
chromosome_14	464588	0
chromosome_14	464593	0
chromosome_14	464645	1
chromosome_14	464660	1
chromosome_14	464680	1
chromosome_14	464743	1
chromosome_14	464773	1
chromosome_14	464776	0
chromosome_14	464830	0
chromosome_14	464849	1
chromosome_14	464852	1
chromosome_14	464854	1
chromosome_14	464874	0
chromosome_14	464884	0
chromosome_14	464923	0
chromosome_14	464948	0
chromosome_14	464958	0
chromosome_14	465005	0
chromosome_14	465036	1
chromosome_14	465053	1
chromosome_14	465103	0
chromosome_14	465115	0
chromosome_14	465163	1
chromosome_14	465193	1
chromosome_14	465208	0
chromosome_14	465227	0
chromosome_14	465242	0
chromosome_14	465252	0
chromosome_14	465262	0
chromosome_14	465300	1
chromosome_14	465307	0
chromosome_14	465313	1
chromosome_14	465321	1
chromosome_14	465344	0
chromosome_14	465349	0
chromosome_14	465394	0
chromosome_14	465481	1
chromosome_14	465493	1
chromosome_14	465500	0
chromosome_14	465546	0
chromosome_14	465552	0
chromosome_14	465586	0
chromosome_14	465591	1
chromosome_14	465622	0
chromosome_14	465631	0
chromosome_14	465639	0
chromosome_14	465645	1
chromosome_14	465648	1
chromosome_14	465666	1
chromosome_14	465670	1
chromosome_14	465673	1
chromosome_14	465720	0
chromosome_14	465785	1
chromosome_14	465905	1
chromosome_14	465917	0
chromosome_14	465994	0
chromosome_14	466063	0
chromosome_14	466078	1
chromosome_14	466095	0
chromosome_14	466116	0
chromosome_14	466149	0
chromosome_14	466163	1
chromosome_14	466213	1
chromosome_14	466254	1
chromosome_14	466262	0
chromosome_14	466316	0
chromosome_14	466349	0
chromosome_14	466361	0
chromosome_14	466390	1
chromosome_14	466404	1
chromosome_14	466409	0
chromosome_14	466424	0
chromosome_14	466431	1
chromosome_14	466441	1
chromosome_14	466449	0
chromosome_14	466477	0
chromosome_14	466532	1
chromosome_14	466600	1
chromosome_14	466671	1
chromosome_14	466707	0
chromosome_14	466724	1
chromosome_14	466743	0
chromosome_14	466749	0
chromosome_14	466780	1
chromosome_14	466809	0
chromosome_14	466901	0
chromosome_14	467034	1
chromosome_14	467055	0
chromosome_14	467083	0
chromosome_14	467098	1
chromosome_14	467170	0
chromosome_14	467257	0
chromosome_14	467263	0
chromosome_14	467276	1
chromosome_14	467293	0
chromosome_14	467310	1
chromosome_14	467373	1
chromosome_14	467472	1
chromosome_14	467497	0
chromosome_14	467498	0
chromosome_14	467528	0
chromosome_14	467531	1
chromosome_14	467549	1
chromosome_14	467623	0
chromosome_14	467680	0
chromosome_14	467693	1
chromosome_14	467742	1
chromosome_14	467759	1
chromosome_14	467760	1
chromosome_14	467793	1
chromosome_14	467832	1
chromosome_14	467860	0
chromosome_14	467883	0
chromosome_14	467930	1
chromosome_14	467949	0
chromosome_14	468039	1
chromosome_14	468045	1
chromosome_14	468151	0
chromosome_14	468158	1
chromosome_14	468174	1
chromosome_14	468228	0
chromosome_14	468238	0
chromosome_14	468247	0
chromosome_14	468319	0
chromosome_14	468320	0
chromosome_14	468339	0
chromosome_14	468348	1
chromosome_14	468362	0
chromosome_14	468413	0
chromosome_14	468415	1
chromosome_14	468430	1
chromosome_14	468651	0
chromosome_14	468666	1
chromosome_14	468756	1
chromosome_14	468776	1
chromosome_14	468791	1
chromosome_14	468855	0
chromosome_14	468864	1
chromosome_14	468921	1
chromosome_14	469022	0
chromosome_14	469070	1
chromosome_14	469080	0
chromosome_14	469093	1
chromosome_14	469097	0
chromosome_14	469100	0
chromosome_14	469105	0
chromosome_14	469106	1
chromosome_14	469109	0
chromosome_14	469118	1
chromosome_14	469129	1
chromosome_14	469140	1
chromosome_14	469151	0
chromosome_14	469157	0
chromosome_14	469167	1
chromosome_14	469171	0
chromosome_14	469176	0
chromosome_14	469186	1
chromosome_14	469197	0
chromosome_14	469234	0
chromosome_14	469258	1
chromosome_14	469278	1
chromosome_14	469286	0
chromosome_14	469307	0
chromosome_14	469311	0
chromosome_14	469348	1
chromosome_14	469352	0
chromosome_14	469366	1
